id,song,artist,tonality,capo,chords,roman numerals
1716013,Bohemian Rhapsody,Queen,G,3,"Em7,A7,D7,Am7,D7,G,Em,G7,C,Am,D7,G#,G,F#,G,G#,G,F#,G,C,Bbdim7,G,G,Em,Am,Am,D,G,Em,Am,Am/G#,Am/F#,C,G,Am,Dm,G,C,G,Am,Fm,C,G,G,Em,Am,Am,D,G,Em,Am,Am/G#,Am/F#,C,G,Am,Dm,G,C,C,G,Am,Dm,G,C,G,Am,Dm,Bb,Bb,A,G#,G,F#,B,F#,F,F#,B,F#,F,F#,B,F#,B,F#,F,F#,B,F#,A#,F,A,C#,F#,G#,G,F#,G,G#,G,F#,G,F,C,Cdim,C,F,C,Cdim,C,F,D,G,F,D#dim,Dm7,G#,G,F#,G,G#,G,F#,G,C,G,C,G,G,C,G,G,G,C,G,G,G,G,D#7,G#m,F#,B,A#,D#,G,C,C,G,C,F,B,Em,G,C,C,C,D,G,C,G,Bb,G,C,F,Dm,G,Dm,G,Dm,G,Dm,G,C,C,C,C,D,Ab,F,G,G,G,C,G,Am,E,Am,E,Am,G,C,B,Em,F,C,Am,Em,Am,Em,Am,Fm,C,C,C,Cdim,Gm/Bb,A,Bbdim,A,A7,D,G,D/F#,Em7,D","vim7,ii7,v7,iim7,v7,i,vim,i7,iv,iim,v7,#i,i,vii,i,#i,i,vii,i,iv,biiidim7,i,i,vim,iim,iim,v,i,vim,iim,iim,iim,iv,i,iim,vm,i,iv,i,iim,bviim,iv,i,i,vim,iim,iim,v,i,vim,iim,iim,iim,iv,i,iim,vm,i,iv,iv,i,iim,vm,i,iv,i,iim,vm,biii,biii,ii,#i,i,vii,iii,vii,bvii,vii,iii,vii,bvii,vii,iii,vii,iii,vii,bvii,vii,iii,vii,#ii,bvii,ii,#iv,vii,#i,i,vii,i,#i,i,vii,i,bvii,iv,ivdim,iv,bvii,iv,ivdim,iv,bvii,v,i,bvii,#vdim,vm7,#i,i,vii,i,#i,i,vii,i,iv,i,iv,i,i,iv,i,i,i,iv,i,i,i,i,#v7,#im,vii,iii,#ii,#v,i,iv,iv,i,iv,bvii,iii,vim,i,iv,iv,iv,v,i,iv,i,biii,i,iv,bvii,vm,i,vm,i,vm,i,vm,i,iv,iv,iv,iv,v,bii,bvii,i,i,i,iv,i,iim,vi,iim,vi,iim,i,iv,iii,vim,bvii,iv,iim,vim,iim,vim,iim,bviim,iv,iv,iv,ivdim,im,ii,biiidim,ii,ii7,v,i,v,vim7,v"
1720298,See You Again,Wiz Khalifa,Gm,3,"Em,G,C,G,D,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,D,C,G,D,C,G,G,Em,C,G,D,C,D,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G","vim,i,iv,i,v,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,iv,i,v,iv,i,v,iv,i,i,vim,iv,i,v,iv,v,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i,vim,i,iv,i"
1721493,Stitches,Shawn Mendes,Bbm,1,"Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,Am,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,Am,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,F,C,Em","viim,vi,ii,v,viim,vi,ii,v,viim,vi,ii,v,viim,vi,ii,v,v,vi,viim,v,vi,viim,viim,vi,ii,v,viim,vi,v,ii,viim,vi,ii,v,viim,vi,v,ii,viim,vi,ii,v,viim,vi,ii,v,viim,vi,ii,v,viim,vi,ii,v,v,vi,viim,v,vi,viim,viim,vi,ii,v,viim,vi,v,ii,viim,vi,ii,v,viim,vi,v,ii,viim,vi,ii,v,viim,vi,ii,v,viim,vi,ii,v,viim,vi,ii,v,viim,vi,ii,v,viim,vi,v,ii,viim,vi,ii,v,viim,vi,v,ii,viim,vi,v,ii,#ivm"
1721601,Stitches,Shawn Mendes,Am,1,"Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,F,F,G,Am,G,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,Am,G,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C","im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,bvi,bvi,bvii,im,bvii,bvi,bvii,im,im,bvii,iii,bvi,im,bvii,bvi,iii,im,bvii,iii,bvi,im,bvii,bvi,iii,im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,iii,bvi,bvi,bvii,im,bvii,bvi,bvii,im,im,bvii,iii,bvi,im,bvii,bvi,iii,im,bvii,iii,bvi,im,bvii,bvi,iii,im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,iii,bvi,im,bvii,iii,im,bvii,iii,bvi,im,bvii,bvi,iii,im,bvii,iii,bvi,im,bvii,bvi,iii"
1722038,La Vie En Rose,Daniela Andrade,D,2,"D,F#m7,Em,A7,D,F#m7,G6,Em,A7,Em,A7,Em,A7,D,D,F#m7,Em,G6,G6,F#m7,Em,A7,D,F#m7,Em,A7,D,D,Dmaj7/F#,Em,A7,G6,F#m7,Em,A7,D,F#m7,Em,A7,D,D,F#m7,Em,A7","i,iiim7,iim,v7,i,iiim7,iv,iim,v7,iim,v7,iim,v7,i,i,iiim7,iim,iv,iv,iiim7,iim,v7,i,iiim7,iim,v7,i,i,imaj7,iim,v7,iv,iiim7,iim,v7,i,iiim7,iim,v7,i,i,iiim7,iim,v7"
1722737,Benci Untuk Mencinta,Naif,D,0,"D,Dmaj7,D7,G,Gm,F#m,A,D,Dmaj7,D7,G,Gm,F#m,A,D,F#,Bm,D7,G,Gm,A,D,A,D,C#m,C,B,Em,D#m,D,A,F#m,Bm,C,G,A,D,F#,Bm,D7,G,Gm,A,D,A,D,F#m,Bm,D7,G,Gm,A,D,F#m,Bm,G,Gm,A,D","i,imaj7,i7,iv,ivm,iiim,v,i,imaj7,i7,iv,ivm,iiim,v,i,iii,vim,i7,iv,ivm,v,i,v,i,viim,bvii,vi,iim,#im,i,v,iiim,vim,bvii,iv,v,i,iii,vim,i7,iv,ivm,v,i,v,i,iiim,vim,i7,iv,ivm,v,i,iiim,vim,iv,ivm,v,i"
1724608,Stand By Me,Ben E. King,A,2,"G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G","bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii,bvii,bvii,vm,vm,biii,iv,bvii,bvii"
1725296,Fight Song,Rachel Platten,G,0,"G,G,G,Em,Cadd9,G,Cadd9,D,Em7,Cadd9,D,G,D,Em7,Cadd9,G,D,Em7,Cadd9,Em,D,G,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,Em,D,Cadd9,Em,Cadd9,G,D,G,G,Em7,Cadd9,G,G,D,Em7,Cadd9,Em,D,Cadd9,Em7,Cadd9,G","i,i,i,vim,ivadd9,i,ivadd9,v,vim7,ivadd9,v,i,v,vim7,ivadd9,i,v,vim7,ivadd9,vim,v,i,vim7,ivadd9,i,v,vim7,ivadd9,i,v,ivadd9,v,vim7,ivadd9,i,v,vim7,ivadd9,i,v,vim7,ivadd9,vim,v,ivadd9,vim,ivadd9,i,v,i,i,vim7,ivadd9,i,i,v,vim7,ivadd9,vim,v,ivadd9,vim7,ivadd9,i"
1726934,Here Comes The Sun,The Beatles,A,7,"D,D,G,A7,D,D,G,A7,D,G,E7,D,D,G,A7,D,G,A7,D,G,E7,D,D,G,A7,D,G,A7,D,G,E7,D,F,C,G,D,A7,A7,A7sus4,A7,D,G,A7,D,G,A7,D,G,E7,D,D,G,E7,D,D","iv,iv,bvii,i7,iv,iv,bvii,i7,iv,bvii,v7,iv,iv,bvii,i7,iv,bvii,i7,iv,bvii,v7,iv,iv,bvii,i7,iv,bvii,i7,iv,bvii,v7,iv,bvi,biii,bvii,iv,i7,i7,i7sus4,i7,iv,bvii,i7,iv,bvii,i7,iv,bvii,v7,iv,iv,bvii,v7,iv,iv"
1727693,See You Again,Wiz Khalifa,Em,3,"Em7,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,D,C,G,D,C,G,G,Em,C,G,D,C,D,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em7,G,Cadd9,G","im7,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,bvi,iii,bvii,bvi,iii,bvii,bvi,iii,iii,im,bvi,iii,bvii,bvi,bvii,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im,iii,bvi,iii,im7,iii,bviadd9,iii"
1729609,Imagination,Shawn Mendes,Am,0,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,C,G,F,G,C,G,F,G,F,Fm,Gm,Ab,Bb,Am,F,C,G,Am,F,C,G,Am,Am,F,C,G,Am,F,C,G,C,G,F,G,C,G,F,G,F,Fm,Am,F,Am,F,C,G,F,G,C,G,F,G,C,G,F,G,F,Fm,Am,F,C,G,C","im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,iii,bvii,bvi,bvii,iii,bvii,bvi,bvii,bvi,bvim,bviim,bi,bii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,im,bvi,iii,bvii,im,bvi,iii,bvii,iii,bvii,bvi,bvii,iii,bvii,bvi,bvii,bvi,bvim,im,bvi,im,bvi,iii,bvii,bvi,bvii,iii,bvii,bvi,bvii,iii,bvii,bvi,bvii,bvi,bvim,im,bvi,iii,bvii,iii"
1731657,Untuk Perempuan Yang Sedang Dalam Pelukan,Payung Teduh,A,0,"A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,C#m,F#m,C#m,F#m,C#m,F#m,C#m,F#m,Bm,Dm,E,F#m,Bm,D,E,F#m,E,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,C#m,F#m,C#m,F#m,C#m,F#m,C#m,F#m,Bm,Dm,E,C#m,F#m,C#m,F#m,C#m,F#m,C#m,F#m,Bm,Dm,E,A,D,Bm,E,A,D,Bm,E,A","i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,iiim,vim,iiim,vim,iiim,vim,iiim,vim,iim,ivm,v,vim,iim,iv,v,vim,v,iim,v,i,iv,iim,v,i,iv,iim,v,i,iv,iim,v,iiim,vim,iiim,vim,iiim,vim,iiim,vim,iim,ivm,v,iiim,vim,iiim,vim,iiim,vim,iiim,vim,iim,ivm,v,i,iv,iim,v,i,iv,iim,v,i"
1731803,Flashlight,Jessie J,C,5,"C,C,G,C,C,F,C,C,G,C,F,C,G,Am,F,C,G,G,Am,Am,F,C,G,Am,F,C,G,C,F,C,G,Am,F,C,G,G,Am,Am,F,C,G,Am,F,C,G,Am,F,C,G,G,Am,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C","i,i,v,i,i,iv,i,i,v,i,iv,i,v,vim,iv,i,v,v,vim,vim,iv,i,v,vim,iv,i,v,i,iv,i,v,vim,iv,i,v,v,vim,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,v,vim,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i"
1733581,Stressed Out,twenty one pilots,Am,0,"Am,C,Dm,E,Em,F,G,F,Dm,Am,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Em,Am,Em,Am,G,C,E,Am,G,C,E,Am,G,C,E,F,Dm,Am,F,Dm,Am,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Em,Am,Em,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,F,Em,Am,Em,Am,G,C,E,Am,G,C,E,Am,G,C,E,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am","im,iii,ivm,v,vm,bvi,bvii,bvi,ivm,im,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,vm,im,vm,im,bvii,iii,v,im,bvii,iii,v,im,bvii,iii,v,bvi,ivm,im,bvi,ivm,im,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,vm,im,vm,im,bvii,iii,v,im,bvii,iii,v,im,bvii,iii,v,im,bvii,iii,v,im,bvii,iii,v,im,bvii,iii,v,im,bvii,iii,v,bvi,vm,im,vm,im,bvii,iii,v,im,bvii,iii,v,im,bvii,iii,v,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im,bvi,ivm,im"
1733940,Harusnya Aku,Armada,C,0,"C,F,Dm,G,C,C,F,Dm,G,C,C,F,Dm,G,C,F,G,Em,Am,Dm,G,C,F,G,Em,Am,Dm,G,C,C,F,Dm,G,C,F,G,Em,Am,Dm,G,C,F,G,Em,Am,Dm,G,C,Am,F,C,F,G,F,G,Em,Am,Dm,G,C,F,G,Em,Am,Dm,G,C,C,F,C","i,iv,iim,v,i,i,iv,iim,v,i,i,iv,iim,v,i,iv,v,iiim,vim,iim,v,i,iv,v,iiim,vim,iim,v,i,i,iv,iim,v,i,iv,v,iiim,vim,iim,v,i,iv,v,iiim,vim,iim,v,i,vim,iv,i,iv,v,iv,v,iiim,vim,iim,v,i,iv,v,iiim,vim,iim,v,i,i,iv,i"
1741042,Tennessee Whiskey,Chris Stapleton,A,0,"E,A,Bm,D,A,A,A,D,A,E,A,A,Bm,D,Bm,A,A,D,A,E,A,A,Bm,D,Bm,A,A,D,A,E,A,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,A,Bm,D,Bm,A,A,D,A,E,A,A,Bm,D,Bm,A,E,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,E,E,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,A,D,A,Bm,D,Bm,A","v,i,iim,iv,i,i,i,iv,i,v,i,i,iim,iv,iim,i,i,iv,i,v,i,i,iim,iv,iim,i,i,iv,i,v,i,i,i,iv,i,iim,iv,iim,i,i,iv,i,v,i,iim,iv,iim,i,i,iv,i,v,i,i,iim,iv,iim,i,i,iv,i,v,i,i,iim,iv,iim,i,v,i,i,iv,i,iim,iv,iim,i,i,iv,i,v,i,iim,iv,iim,i,i,iv,i,v,i,iim,iv,iim,i,i,iv,i,v,i,iim,iv,iim,i,v,v,i,i,iv,i,iim,iv,iim,i,i,iv,i,v,i,iim,iv,iim,i,i,iv,i,v,i,i,iv,i,iim,iv,iim,i,i,iv,i,v,i,i,iv,i,iim,iv,iim,i"
1752864,7 Years,Lukas Graham,Gm,3,"Em,G,C,D,Em,G,C,Em,G,C,D,Em,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,Em,G,C,D,C,Cmaj7,C,D/F#,C,D,Em,D,D/F#,C,D,Em,Bm,C,D,G,D,D/F#,C,D,G,C,Em,D,G,C,D,Em,D,G,C,Em,G,C,D,Em,D,G,C,Em,D,G","vim,i,iv,v,vim,i,iv,vim,i,iv,v,vim,i,iv,vim,v,i,iv,v,vim,v,i,iv,v,vim,v,i,iv,v,vim,v,i,iv,vim,v,i,iv,v,vim,v,i,iv,v,vim,v,i,iv,v,vim,v,i,iv,vim,v,i,iv,v,vim,v,i,iv,v,vim,v,i,iv,v,vim,v,i,iv,vim,v,i,iv,v,vim,v,i,iv,vim,i,iv,v,iv,ivmaj7,iv,v,iv,v,vim,v,v,iv,v,vim,#iiim,iv,v,i,v,v,iv,v,i,iv,vim,v,i,iv,v,vim,v,i,iv,vim,i,iv,v,vim,v,i,iv,vim,v,i"
1757938,O Come To The Altar,Elevation Worship,B,4,"G,C,G,C,G,C,Em,C,G,C,G,C,Em,C,G,Am7,Em,C,G,Am7,Em,C,G,G,C,G,C,Em,C,G,C,G,C,Em,C,G,Am7,Em,C,G,Am7,Em,C,G,G,Em,C,G,Em,C,G,G,Em,C,G,G,Am7,Em,C,G,Am7,Em,C,G,G,Am7,Em,C,G,G,C,G,Fmaj7,C,G,C,G,C,G","bvi,bii,bvi,bii,bvi,bii,ivm,bii,bvi,bii,bvi,bii,ivm,bii,bvi,bviim7,ivm,bii,bvi,bviim7,ivm,bii,bvi,bvi,bii,bvi,bii,ivm,bii,bvi,bii,bvi,bii,ivm,bii,bvi,bviim7,ivm,bii,bvi,bviim7,ivm,bii,bvi,bvi,ivm,bii,bvi,ivm,bii,bvi,bvi,ivm,bii,bvi,bvi,bviim7,ivm,bii,bvi,bviim7,ivm,bii,bvi,bvi,bviim7,ivm,bii,bvi,bvi,bii,bvi,bvmaj7,bii,bvi,bii,bvi,bii,bvi"
1761302,One Call Away,Charlie Puth,Db,1,"C,G,Am7,F,C,G,C,G,Am7,F,G,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,C,G,Am7,F,C,G,C,G,Am7,F,G,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,C,G,Am7,F,C,G,C,G,Am7,F,G,C,F,Am,G,F,Am,G,F,Am,G,F,G,C,G,Am7,F,C,G,C,E7,Am7,F,G,C,G,Am7,F,C,G,C,G,Am7,F,G,C,F,G,C","vii,#iv,#vm7,iii,vii,#iv,vii,#iv,#vm7,iii,#iv,vii,#vm,#iv,vii,iii,#vm,#iv,vii,iii,#vm,#iv,vii,iii,iii,#iv,vii,#iv,#vm7,iii,vii,#iv,vii,#iv,#vm7,iii,#iv,vii,#vm,#iv,vii,iii,#vm,#iv,vii,iii,#vm,#iv,vii,iii,#vm,#iv,vii,iii,#vm,#iv,vii,iii,iii,#iv,vii,#iv,#vm7,iii,vii,#iv,vii,#iv,#vm7,iii,#iv,vii,iii,#vm,#iv,iii,#vm,#iv,iii,#vm,#iv,iii,#iv,vii,#iv,#vm7,iii,vii,#iv,vii,#ii7,#vm7,iii,#iv,vii,#iv,#vm7,iii,vii,#iv,vii,#iv,#vm7,iii,#iv,vii,iii,#iv,vii"
1762333,The Sound Of Silence,Disturbed,F#m,0,"D,A,D,A,F#m,E,F#m,D,A,F#m,D,A,F#m,D,D5,D,A,F#m,E,F#m,F#m,E,F#m,D,A,F#m,D,A,D,D5,D,A,F#m,A,F#m,E,F#m,F#m,E,F#m,D,A,D,A,D,D5,D,A,F#m,E,F#m,F#m,E,F#m,D,A,D,A,D,D5,D,A,F#m,A,E,F#m,F#m,E,F#m,D,A,D,A,D,D5,D,A,F#m,E,F#m","bvi,iii,bvi,iii,im,bvii,im,bvi,iii,im,bvi,iii,im,bvi,bvi,bvi,iii,im,bvii,im,im,bvii,im,bvi,iii,im,bvi,iii,bvi,bvi,bvi,iii,im,iii,im,bvii,im,im,bvii,im,bvi,iii,bvi,iii,bvi,bvi,bvi,iii,im,bvii,im,im,bvii,im,bvi,iii,bvi,iii,bvi,bvi,bvi,iii,im,iii,bvii,im,im,bvii,im,bvi,iii,bvi,iii,bvi,bvi,bvi,iii,im,bvii,im"
1763045,What Do You Mean,Justin Bieber,,1,"Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,Cadd9,Cadd9",
1763927,Rise Up,Andra Day,C,1,"C,G,Am,F,C,G,Am,F,C,G,Am,F,F,C,G,Am,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,F,C,G,Am,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F","i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,iv,i,v,vim,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,iv,i,v,vim,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv"
1766172,Hotline Bling,Drake,Gb,6,"C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,C,Am,C,Am,Em,Em,C,Am,C,Am,Em,Em,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em","#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#iv,#iim,#iv,#iim,#vim,#vim,#iv,#iim,#iv,#iim,#vim,#vim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim,#iv,#iim,#vim"
1772609,Stone Cold,Demi Lovato,C,1,"C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,G,G7,C,Cm,G,G7,C,Cm,G,Em,Am,Am7b5,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,G,G7,C,Cm,G,G7,C,Cm,G,Em,Am,Am7b5,D,C,Em,C,G,C,Em,C,G,C,Cm,D,G,G7,C,Cm,G,Em,Am,G,Em,Am,Am7b5,C,Em,C,G","i,iiim,i,v,i,iiim,ii,i,iiim,i,v,i,iiim,ii,i,iiim,i,v,i,iiim,ii,v,v7,i,im,v,v7,i,im,v,iiim,vim,vim7b5,ii,i,iiim,i,v,i,iiim,ii,i,iiim,i,v,i,iiim,ii,i,iiim,i,v,i,iiim,ii,i,iiim,i,v,i,iiim,ii,v,v7,i,im,v,v7,i,im,v,iiim,vim,vim7b5,ii,i,iiim,i,v,i,iiim,i,v,i,im,ii,v,v7,i,im,v,iiim,vim,v,iiim,vim,vim7b5,i,iiim,i,v"
